2.011241602729576,0.0,48814.97928035469,-6406.474977958482,42408.504302395275
2.1524932724617516,0.0,48810.343874416314,28703.74928502785,77514.09315944416
1.9365297415892253,0.0,54234.86873943126,6451.404009093065,60686.27274852432
2.2104171458162263,0.0,58763.171371276956,613.0708307926543,59376.24220207054
2.203278797234475,0.0,50826.23486794345,39322.722256606445,90148.9571245499
2.12035361126854,0.0,38868.30825706106,-43280.15651881229,-4411.8482617517
2.09746912844046,0.0,49761.1930046652,12267.054715422448,62028.247720087646
1.8848988726748432,0.0,54994.261388293,6990.22015474434,61984.48154303804
2.06222242676801,0.0,59526.33433321188,-592.8774975126144,58933.4568356988
2.1263276044302675,0.0,62942.37088656379,62463.36986438837,125405.74075095216
2.2839917230012348,0.0,51451.312533423305,184522.5157363047,235973.82826972706
2.192759559006031,0.0,52663.26064803777,25087.649317026604,77750.90996506438
1.9083710897723736,0.0,51628.15000632848,-22940.326424053637,28687.823582275072
2.078384774873298,0.0,43463.022721258225,-45445.056722581154,-1982.034001322696
1.998929028297505,0.0,56351.703827613965,26754.704316705232,83106.40814431896
2.123585197438511,0.0,32739.790532833664,-14587.202204488218,18152.588328345446
2.244678263502611,0.0,54604.87947198702,39938.32805831544,94543.2075303027
2.1855805995568858,0.0,42230.12154311198,63517.34843593859,105747.46997905103
2.009344946130638,0.0,37318.16161041823,-17567.389271663968,19750.772338754265
1.9359711118284886,0.0,40085.82813484548,-25946.673027870944,14139.155106974998
2.1188646518622183,0.0,59598.30447147577,-33101.99745096569,26496.307020509616
2.082073166547408,0.0,58517.724160208134,-29358.50951689249,29159.21464331611
2.2115935844371872,0.0,53194.88649133546,58327.97488916898,111522.86138050421
2.29823287345855,0.0,51768.23984520044,98671.31942215469,150439.5592673556
2.1383018255298283,0.0,60106.60607817862,36676.48700084747,96783.09307902562
2.161138070979017,0.0,37635.7386824328,2349.314907374326,39985.053589806426
2.140730116674469,0.0,41575.3697381746,-20131.993255804293,21443.376482370542
2.0461367810067035,0.0,46288.049936228665,43141.04876034637,89429.0986965748
2.187121355507999,0.0,47771.021112158196,-52835.719600764336,-5064.6984886068385
2.2066814014924763,0.0,50055.8558123284,-69807.20980367111,-19751.353991342243
2.1950721291840343,0.0,49379.82801949722,-5902.650363013847,43477.17765648337
2.2026050316460175,0.0,40171.831851477735,-15819.526342755882,24352.30550872232
2.1678633862928494,0.0,53369.966805703705,951.7973136822693,54321.764119385276
2.0571706011677193,0.0,52414.6728666306,-51304.27581953979,1110.3970470908098
2.1419720974631997,0.0,45485.734645379474,4660.922064446611,50146.65670982585
2.034966374727029,0.0,51183.61512164865,50997.56673105364,102181.18185270252
2.281537420543146,0.0,53331.60713153146,140669.73711322993,194001.34424476093
2.151802917053933,0.0,63597.62018258823,4527.765373209957,68125.38555579819
2.1388089798744114,0.0,48085.56046314328,-24578.77224872075,23506.788214422064
2.1108348679790354,0.0,39855.16327659995,-20171.8100264268,19683.353250173386
2.3044190723464313,0.0,53992.769546417054,176710.57182394154,230703.3413703586
2.108882638604272,0.0,52646.49871515692,-14908.160006175283,37738.338708981406
2.005032365415216,0.0,45075.09313249285,-14130.256497425726,30944.836635066895
2.1928776619001398,0.0,56492.39904565178,118691.84632231481,175184.2453679666
2.0921319130140827,0.0,42006.84579720511,13909.297825829824,55916.143623034935
2.1098928967555506,0.0,58555.38372379588,64829.621449957136,123385.00517375348
2.1292205133207447,0.0,37793.71426689136,-5961.7032964723185,31832.010970419273
2.0679952497588503,0.0,40744.90058593149,-19879.581101269927,20865.31948466203
2.1107775190897295,0.0,57447.32166563743,-60072.9925092808,-2625.670843643602
1.9931827602224592,0.0,31542.389842231525,-30495.744126575766,1046.6457156559918
2.2418114754799925,0.0,53160.51791319484,56255.6610674886,109416.17898068321
2.107610118930149,0.0,50324.36026955489,17909.057304247515,68233.41757380194
2.0431917424112034,0.0,47808.266976248706,15653.19170818245,63461.45868443139
2.079021557097808,0.0,66500.40683222632,-28917.578601809917,37582.82823041687
2.0778601355546433,0.0,47724.431893076515,-6520.395892632892,41204.03600044362
2.2319575198637627,0.0,48854.02084565628,78465.99898518948,127320.019830846
2.1067999928727055,0.0,43256.46894574701,-14575.710102269892,28680.75884347735
2.1198995424392484,0.0,48254.78809870174,67402.14129052917,115656.92938923044
2.1294520947281055,0.0,39956.38896249491,-17640.202132354258,22316.18683014065
2.2681500497522853,0.0,55951.89634701121,28810.82081259787,84762.71715960954
1.9717857772972394,0.0,35605.57241964061,-72850.99539140752,-37245.422971766675
2.150081938875729,0.0,48704.43151058396,15694.930671768729,64399.36218235316
