0.0,54241.268860051874,24038.775004346855,78280.04386439803
0.0,43978.80664666835,37386.34739748528,81365.15404415387
0.0,73111.07382432674,13820.390491553117,86931.46431588032
0.0,47415.52520363196,3954.9144846817944,51370.43968831352
0.0,42072.49203264946,68493.50119353947,110565.99322618917
0.0,52921.43585609505,47025.93671874469,99947.37257483997
0.0,50864.83093456738,41294.537299652584,92159.3682342202
0.0,59313.75727916323,44361.51322254259,103675.27050170582
0.0,40706.05776348594,-24462.359597374452,16243.698166111484
0.0,49463.026605221676,46072.22621759656,95535.25282281847
0.0,44170.78842856432,-16534.1863080638,27636.602120500524
0.0,37571.81855918141,99348.4339703098,136920.25252949074
0.0,50671.64499528147,5263.3488084806595,55934.99380376167
0.0,56053.936730490765,-13696.733553801198,42357.203176689334
0.0,48030.89847423369,29284.346382900607,77315.24485713453
0.0,56210.245587001555,93090.66721808631,149300.91280508763
0.0,42147.66426549712,-75911.50557253254,-33763.84130703611
0.0,40920.342795688426,53870.970317038475,94791.3131127269
0.0,55775.298891157145,89862.10733480426,145637.40622596163
0.0,47271.871458225185,-128602.67304293392,-81330.8015847085
0.0,57943.388746462064,-34601.48109624651,23341.90765021532
0.0,41275.02096993639,29487.28638917883,70762.30735911569
0.0,50134.436949629104,25447.394905213732,75581.83185484307
0.0,49392.8186417236,12132.276221340988,61525.09486306389
0.0,59594.79539378174,-87727.32947531785,-28132.534081536112
0.0,57275.02258540527,-18186.580518923,39088.44206648227
0.0,40491.701515201945,-20816.76006896305,19674.941446238896
0.0,56561.982483842876,62154.03170765517,118716.01419149805
0.0,52563.51693654666,11028.568949693814,63592.085886240704
0.0,38564.612517857924,55014.04608564079,93578.65860349918
0.0,35312.10738728149,-15375.921952754725,19936.185434526997
0.0,46148.75490203011,-19640.717115255073,26508.037786774803
0.0,55010.661198724294,35841.31662670593,90851.97782543045
0.0,30427.991375384852,-45350.921507502906,-14922.930132118287
0.0,65858.04060524842,32076.954624791164,97934.99523003912
0.0,45987.45215657959,64531.84041485982,110519.29257143941
0.0,42100.97187469434,62202.73338555358,104303.70526024792
0.0,52367.55457432754,-4382.678385111736,47984.87618921604
0.0,53249.71296953922,14537.143279441632,67786.85624898062
0.0,48647.179122216534,469.9589231594,49117.13804537617
0.0,44412.698024320416,38888.784405145794,83301.48242946598
0.0,50111.19431491033,31156.887116602622,81268.08143151249
0.0,50030.56528037996,104892.10876818188,154922.67404856184
0.0,65266.07282206649,135851.01595412567,201117.08877619263
0.0,47044.16309197177,-1928.5912127313204,45115.571879239986
0.0,44191.76920135436,41436.753277197015,85628.52247855114
0.0,50715.85801722552,44876.970927501796,95592.82894472731
0.0,42277.26132688718,29194.92015725514,71472.18148414185
0.0,49786.0615051433,-1186.1329136870336,48599.9285914565
0.0,52026.70867502689,36949.83713264903,88976.54580767523
0.0,44592.43275431893,-69555.17658920866,-24962.743834889727
0.0,43370.54297994403,113884.81153310975,157255.35451305332
0.0,40331.33284897893,-20130.54816922825,20200.784679751378
0.0,63804.095284028444,36556.74340260704,100360.83868663572
0.0,56296.71494242898,48187.71018778649,104484.4251302157
0.0,51939.59083147114,-17628.398777813418,34311.19205365749
0.0,60172.94335994311,-9231.789099346846,50941.15426059626
0.0,49441.75534391729,-53162.88329905132,-3721.1279551344924
0.0,51448.65595179284,-62656.03595241881,-11207.380000625271
0.0,60083.43431639671,86682.16022154782,146765.594537945
0.0,60701.46833685413,77223.7087263153,137925.17706317035
0.0,67160.37674399512,51300.83075518976,118461.20749918488
0.0,44025.67126345495,58685.04370008316,102710.71496353857
0.0,45685.62850910844,43631.94165920303,89317.57016831147
0.0,42892.335753128165,-103403.26530440105,-60510.929551273584
0.0,53454.57221795712,-25851.887460524915,27602.684757431736
0.0,54627.91369267483,28039.987288909964,82667.90098158433
0.0,46372.428423563484,-1812.4659092456568,44559.96251431806
0.0,42305.77819605963,70989.72012707824,113295.49832313787
0.0,50724.33973685559,43303.16141949617,94027.50115635176
0.0,45638.90406995872,-10752.91330729099,34885.99076266796
0.0,46665.82273457805,19823.07920494792,66488.9019395262
0.0,39240.1484622322,-67735.46672494686,-28495.318262715125
0.0,56118.68791845511,23661.67809343431,79780.36601188988
0.0,55818.88341839635,301.85333269368857,56120.73675109027
0.0,47723.973503726535,64704.550196885364,112428.52370061167
0.0,45351.59771775338,6758.6876928338315,52110.28541058721
0.0,47442.873280086555,98952.0040170583,146394.87729714485
0.0,45392.405897123506,-17380.820469025755,28011.585428097518
0.0,53410.25337702944,3379.6522944767494,56789.90567150642
0.0,55287.84423062578,-61538.73847850948,-6250.8942478843965
0.0,56386.47191419406,26698.47416859679,83084.94608279062
0.0,46683.42823625426,19356.305608230643,66039.73384448513
0.0,52811.23929251777,23298.44069012371,76109.67998264171
0.0,54226.370667053154,20051.76102720527,74278.13169425866
0.0,40361.47189760255,33929.21307830373,74290.68497590534
0.0,60624.24684940791,106127.17905701185,166751.42590641975
0.0,46170.06995447306,-19588.41169827315,26581.658256199677
0.0,36491.8657480909,30675.31354626012,67167.17929435102
0.0,56166.06419781363,26846.92355168704,83012.98774950067
0.0,48913.18621623819,-7525.422853619792,41387.763362618396
0.0,39759.21793031087,29671.61715967045,69430.83508998109
0.0,55417.10445658327,-56723.502119825454,-1306.3976632424165
0.0,56439.44397981046,72242.23017541575,128681.67415522551
0.0,57489.399740953,-37463.29725033953,20026.102490613237
0.0,60333.340146790724,-32234.810294425115,28098.529852366075
0.0,42618.01180064259,16924.622405356262,59542.63420599862
0.0,43089.017375663156,27481.13490455458,70570.15228021843
0.0,42843.49595834175,-84213.1085100465,-41369.61255170521
0.0,49599.16134264367,-947.1803857886698,48651.980956854764
0.0,48183.4734519613,-31809.904861788033,16373.568590172566
0.0,49350.5983101388,-13856.317943851463,35494.2803662871
0.0,55638.57428977871,-23110.039234515047,32528.535055262968
0.0,44613.61010489939,11504.005647668615,56117.61575256847
0.0,44458.385088477284,58928.9594401503,103387.34452862805
0.0,41959.99192956649,64988.46035081474,106948.45228038146
0.0,40749.017051626,-50565.62531931233,-9816.60826768633
0.0,46143.15012315824,37894.974947187584,84038.12507034605
0.0,51274.59238530183,83157.849850595,134432.44223589683
0.0,56810.67531206785,51933.496631274,108744.17194334208
0.0,43094.12599061057,-42043.17675068905,1050.9492399208248
0.0,44222.36410292541,-6484.8061422698665,37737.55796065531
0.0,57229.92167142616,-53781.94479410723,3447.976877318695
0.0,49844.358763018856,-14399.868237584596,35444.49052543426
0.0,45934.779033805244,29881.79027964035,75816.56931344583
0.0,45671.0391627911,13656.190243296558,59327.22940608766
0.0,55503.50617342722,61997.66463018418,117501.17080361163
0.0,44638.70770152449,19614.16061041318,64252.8683119379
0.0,44563.811859197915,66912.33901782567,111476.15087702381
0.0,39975.62754854746,-5865.465145305963,34110.16240324173
0.0,37484.80406340491,60957.59403172461,98442.39809512999
0.0,43219.365123827476,40034.27492435812,83253.64004818606
0.0,51337.42949584359,135643.56082418887,186980.99032003223
0.0,54331.59148927452,36017.56166783231,90349.1531571066
0.0,48929.62478639791,13680.060793573037,62609.685579970945
0.0,54766.05632792367,13317.223573314957,68083.27990123816
0.0,40801.554953845916,-30849.770453293342,9951.78450055304
0.0,40860.20268381224,-10412.824593343074,30447.378090468934
0.0,64470.53932946501,130853.70241458947,195324.24174405425
0.0,50701.831260947045,24030.28399429377,74732.11525524128
0.0,55659.551925085485,35887.553560653934,91547.10548573919
0.0,61148.68746584607,84580.79475628259,145729.48222212913
0.0,57004.72739146883,-18443.126722634304,38561.60066883499
0.0,38665.03498984827,53440.22892342089,92105.26391326962
0.0,56889.34459714545,-26798.54217090062,30090.802426244598
0.0,41614.35029687616,-21425.405956160277,20188.944340715883
0.0,47052.75854628184,12314.652980939718,59367.411527221324
0.0,46117.402722609,40925.99373362516,87043.39645623462
0.0,53626.26714747399,58022.661645652726,111648.92879312695
0.0,47937.620286233956,60847.26341832313,108784.88370455662
0.0,66423.19488850958,-49697.93114342191,16725.26374508813
0.0,50113.76367570809,-39466.31605302915,10647.447622679174
0.0,57005.03386155865,69968.47645766218,126973.5103192206
0.0,55757.38996902481,83309.98104322166,139067.37101224647
0.0,52912.72888042638,54336.08116964111,107248.81005006749
0.0,43473.15920680901,-64010.91014307784,-20537.75093626883
0.0,54793.76277825306,8947.577593305614,63741.34037155891
0.0,32869.279013141524,-110598.58513298398,-77729.30611984222
0.0,47719.71271807398,45250.62154142652,92970.3342595005
0.0,44891.6379044198,17599.508951017633,62491.14685543743
0.0,46610.32808276429,27797.68432204565,74408.01240480994
0.0,45098.89211960719,-2639.472227667924,42459.4198919395
0.0,49958.2667368236,17195.63944633305,67153.90618315642
0.0,58757.03115062602,-8114.34965685918,50642.68149376684
0.0,43689.18742014561,33899.35462978948,77588.54204993509
0.0,52017.18281572661,10825.129472911358,62842.31228863797
0.0,56186.611198045546,36461.081995097455,92647.69319314323
0.0,47207.35778631107,-90427.72983998666,-43220.372053675586
0.0,53092.305838162545,20167.905349785462,73260.211187948
0.0,57866.7232114966,36761.31302600773,94628.03623750433
0.0,48201.953640651656,-109642.65829898044,-61440.704658328556
0.0,56405.157357782824,12133.277909576893,68538.43526735972
0.0,59333.100215996616,-20463.563352047466,38869.53686394915
0.0,54790.17671285663,71991.84370635962,126782.02041921625
0.0,58356.6890860172,-7697.218616790604,50659.47046922636
0.0,46650.91396300867,-6436.446027052356,40214.467935956316
0.0,41035.84948968445,-58625.62206426961,-17589.77257458493
0.0,35222.326014429564,-33275.98521570675,1946.34079872258
0.0,56900.76375235943,-53002.92209006846,3897.8416622912046
0.0,39768.01056067622,-18558.20114505361,21209.80941562238
0.0,43623.7302117222,19760.27652964741,63384.00674136984
0.0,51243.17569239158,29312.386734819273,80555.56242721016
0.0,50125.874916335335,58625.16744797863,108751.0423643135
0.0,56804.51864697435,-72879.56858156668,-16075.049934591865
0.0,45263.35047970037,-43866.32795040333,1397.022529296577
0.0,63750.06704123318,-70846.20361962286,-7096.136578389909
0.0,46040.785942753544,43177.73281704215,89218.5187597964
0.0,40814.944220445585,48302.843975774944,89117.78819622076
0.0,49842.490339865675,-13540.047683597775,36302.442656267434
0.0,49868.58319708891,53227.888921057805,103096.47211814579
0.0,38571.53382752789,-24014.788654185133,14556.745173342526
0.0,64801.06854068907,48573.1047220903,113374.1732627796
0.0,53348.73899576068,-24157.84724599449,29190.891749765724
0.0,41805.07182245259,-53858.20866118162,-12053.136838728795
0.0,51453.65295568295,56188.5300345337,107642.18299021712
0.0,42791.83517971309,-10596.05100796395,32195.784171749372
0.0,65823.04233995499,25972.98550402373,91796.02784397872
0.0,49174.17275936343,-29914.29122000374,19259.881539359456
0.0,53047.08388056839,-50673.82254113234,2373.261339436518
0.0,44506.83568216534,165589.53599871788,210096.37168088323
0.0,55103.41071104375,90647.52579942299,145750.93651046627
0.0,46549.72450586129,-31166.93980630627,15382.784699555254
0.0,46117.97180998698,19815.280608700123,65933.25241868664
0.0,36807.49174104445,90170.76229705755,126978.25403810153
0.0,50607.95334917144,-17703.24758988549,32904.705759285716
0.0,51044.88600037224,27651.488454438746,78696.37445481098
0.0,50238.6288945612,45362.60849674977,95601.23739131121
0.0,41759.52265866543,-42013.57823479525,-254.05557612958364
0.0,57945.33479287638,5362.874417397659,63308.20921027451
0.0,41489.9026134219,1513.6107845702209,43003.51339799166
0.0,52269.328508890234,-71330.55173723237,-19061.223228342133
0.0,38742.30993662798,-5887.309772344772,32855.00016428344
0.0,37917.70344199636,14090.35631263745,52008.05975463358
0.0,47787.97940173163,5052.072096657241,52840.05149838864
0.0,59018.76000876166,8744.980848047882,67763.74085680954
0.0,46365.3378886655,55978.812496267026,102344.15038493322
0.0,37816.29384267633,-12150.539584841812,25665.754257834284
0.0,65337.94920610241,2430.7729977569543,67768.7222038596
0.0,46958.98220672691,74997.19092096854,121956.17312769569
0.0,60057.84993481659,39243.295546168694,99301.14548098552
0.0,54467.889247097075,-10120.00360290613,44347.885644190945
0.0,44444.967516703065,-52133.93362168409,-7688.9661049814895
0.0,54555.69146775105,-86052.93334316532,-31497.24187541497
0.0,61391.51298338128,42284.38280441915,103675.8957878009
0.0,49899.4690325642,-16545.815412482712,33353.65362008056
0.0,39570.43795108888,11353.342217511032,50923.780168599915
0.0,48282.246939184144,72500.79913577088,120783.04607495503
0.0,44618.10620566504,-100580.5556073999,-55962.44940173556
0.0,51270.23641033168,68970.93243475328,120241.16884508473
0.0,45506.194005696336,-66513.14152270136,-21006.947517004563
0.0,45564.34575384646,-54751.84366097371,-9187.497907127254
0.0,33446.518429368036,39884.0622372902,73330.580666658
0.0,45015.18450568244,106543.46848289063,151558.65298857307
0.0,62901.555062882835,-31407.570792831713,31493.98427005112
0.0,46797.850572640076,-21718.980779037345,25078.869793603197
0.0,43161.47714489093,-19672.331379221985,23489.145765668945
0.0,49467.0962840158,-6179.674010450719,43287.42227356532
0.0,59803.23391046608,9959.396033838158,69762.629944304
0.0,44651.830407453235,58134.07721769856,102785.90762515226
0.0,59874.16486999183,87623.24253202323,147497.40740201506
0.0,46305.74379994627,-11352.296948008705,34953.44685193803
0.0,57350.871567782015,-19393.89984993986,37956.971717842156
0.0,43297.53542646882,61998.149734582286,105295.68516105111
